agent_transitions,team_return,score,baseline_score,mission_success,destroyed_fraction,discovery_fraction,area_coverage,first_detection_step,active_agents,first_score_step,score_auc,targets,success_threshold,strike_attempts,strike_hits,agents_expended,agent_terminated,steps
56065,12.57000000000001,12.0,5.0,True,0.6,1.0,1.0,0,0,44,1.6284999999999987,5,5.0,4,4,5,"[False, False, False, False, False]",200
56576,-6.811111111111101,12.0,9.0,True,0.6,1.0,1.0,0,0,67,0.6594444444444438,5,9.0,4,4,5,"[False, False, False, False, False]",200
57006,-108.59166666666665,12.0,12.0,False,0.6,1.0,1.0,0,0,64,0.5704166666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
57607,-7.656249999999935,12.0,8.0,True,0.6,1.0,1.0,0,0,62,0.6171875,5,8.0,5,5,5,"[False, False, False, False, False]",200
58278,-113.06250000000006,10.0,12.0,False,0.4,1.0,1.0,0,1,105,0.3468750000000002,5,12.0,3,3,4,"[False, False, False, False, False]",200
59108,-16.172727272727254,12.0,11.0,True,0.6,1.0,1.0,0,0,142,0.19136363636363637,5,11.0,5,5,5,"[False, False, False, False, False]",200
59807,-113.9208333333333,12.0,12.0,False,0.6,1.0,1.0,0,0,130,0.30395833333333333,5,12.0,4,4,5,"[False, False, False, False, False]",200
60181,-3.0666666666666718,12.0,9.0,True,0.6,1.0,1.0,0,0,55,0.8466666666666671,5,9.0,3,3,5,"[False, False, False, False, False]",200
60734,2.069999999999995,12.0,5.0,True,0.6,1.0,1.0,0,0,71,1.1035000000000015,5,5.0,5,5,5,"[False, False, False, False, False]",200
61197,-8.263636363636296,12.0,11.0,True,0.6,1.0,1.0,0,0,73,0.5868181818181827,5,11.0,3,3,5,"[False, False, False, False, False]",200
61902,-113.7708333333333,10.0,12.0,False,0.4,1.0,1.0,0,1,105,0.31145833333333356,5,12.0,3,3,4,"[False, False, False, False, False]",200
62340,-2.8124999999999902,12.0,8.0,True,0.6,1.0,1.0,0,0,63,0.859375,5,8.0,4,4,5,"[False, False, False, False, False]",200
62869,-5.574999999999963,12.0,8.0,True,0.6,1.0,1.0,0,0,72,0.72125,5,8.0,5,5,5,"[False, False, False, False, False]",200
63323,-5.177777777777775,12.0,9.0,True,0.6,1.0,1.0,0,0,61,0.7411111111111108,5,9.0,4,4,5,"[False, False, False, False, False]",200
63856,-9.67727272727268,12.0,11.0,True,0.6,1.0,1.0,0,0,85,0.5161363636363644,5,11.0,5,5,5,"[False, False, False, False, False]",200
64268,8.919999999999996,12.0,5.0,True,0.6,1.0,1.0,0,0,61,1.4460000000000002,5,5.0,3,3,5,"[False, False, False, False, False]",200
64749,-3.9749999999999748,12.0,8.0,True,0.6,1.0,1.0,0,0,72,0.80125,5,8.0,3,3,5,"[False, False, False, False, False]",200
65364,-8.156249999999927,9.5,8.0,True,0.4,1.0,1.0,0,1,75,0.5921875,5,8.0,3,3,4,"[False, False, False, False, False]",200
65753,9.86,12.0,5.0,True,0.6,1.0,1.0,0,0,63,1.493,5,5.0,4,4,5,"[False, False, False, False, False]",200
