agent_transitions,team_return,score,baseline_score,mission_success,destroyed_fraction,discovery_fraction,area_coverage,first_detection_step,active_agents,first_score_step,score_auc,targets,success_threshold,strike_attempts,strike_hits,agents_expended,agent_terminated,steps
9880,-9.072727272727217,12.0,11.0,True,0.6,1.0,1.0,0,0,65,0.5463636363636372,5,11.0,3,3,5,"[False, False, False, False, False]",200
10253,-1.1562500000000184,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.9421875,5,8.0,4,4,5,"[False, False, False, False, False]",200
10725,-8.427272727272666,12.0,11.0,True,0.6,1.0,1.0,0,0,82,0.5786363636363645,5,11.0,3,3,5,"[False, False, False, False, False]",200
11251,-5.587499999999957,12.0,8.0,True,0.6,1.0,1.0,0,0,81,0.720625,5,8.0,4,4,5,"[False, False, False, False, False]",200
11829,-11.474999999999996,12.0,12.0,True,0.6,1.0,1.0,0,0,102,0.42625,5,12.0,5,5,5,"[False, False, False, False, False]",200
12283,-3.5062499999999837,12.0,8.0,True,0.6,1.0,1.0,0,0,71,0.8246875,5,8.0,5,5,5,"[False, False, False, False, False]",200
12795,-10.191666666666654,12.0,12.0,True,0.6,1.0,1.0,0,0,90,0.49041666666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
13465,-110.75000000000004,7.5,9.0,False,0.2,1.0,1.0,0,2,73,0.4624999999999998,5,9.0,2,2,3,"[False, False, False, False, False]",200
13951,-5.972222222222217,12.0,9.0,True,0.6,1.0,1.0,0,0,48,0.7013888888888887,5,9.0,4,4,5,"[False, False, False, False, False]",200
14449,-9.908333333333305,12.0,12.0,True,0.6,1.0,1.0,0,0,88,0.5045833333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
14932,-8.763636363636312,12.0,11.0,True,0.6,1.0,1.0,0,0,63,0.5618181818181827,5,11.0,3,3,5,"[False, False, False, False, False]",200
15496,-11.212499999999977,12.0,12.0,True,0.6,1.0,1.0,0,0,102,0.439375,5,12.0,5,5,5,"[False, False, False, False, False]",200
15922,-4.45,12.0,9.0,True,0.6,1.0,1.0,0,0,49,0.7775000000000002,5,9.0,4,4,5,"[False, False, False, False, False]",200
16249,0.2749999999999867,12.0,8.0,True,0.6,1.0,1.0,0,0,51,1.01375,5,8.0,3,3,5,"[False, False, False, False, False]",200
16603,11.80000000000001,12.0,5.0,True,0.6,1.0,1.0,0,0,49,1.5899999999999985,5,5.0,3,3,5,"[False, False, False, False, False]",200
17241,-12.516666666666676,12.0,12.0,True,0.6,1.0,1.0,0,0,78,0.37416666666666687,5,12.0,3,3,5,"[False, False, False, False, False]",200
17869,-8.762499999999914,12.0,8.0,True,0.6,1.0,1.0,0,0,92,0.561875,5,8.0,4,4,5,"[False, False, False, False, False]",200
18355,-4.437499999999972,12.0,8.0,True,0.6,1.0,1.0,0,0,63,0.778125,5,8.0,5,5,5,"[False, False, False, False, False]",200
18805,-4.855555555555554,12.0,9.0,True,0.6,1.0,1.0,0,0,57,0.757222222222223,5,9.0,4,4,5,"[False, False, False, False, False]",200
19366,-11.183333333333323,12.0,12.0,True,0.6,1.0,1.0,0,0,97,0.4408333333333333,5,12.0,3,3,5,"[False, False, False, False, False]",200
20065,-111.55555555555563,7.5,9.0,False,0.2,1.0,1.0,0,2,69,0.42222222222222205,5,9.0,2,2,3,"[False, False, False, False, False]",200
20570,-6.622222222222222,12.0,9.0,True,0.6,1.0,1.0,0,0,77,0.6688888888888882,5,9.0,4,4,5,"[False, False, False, False, False]",200
21054,-4.487499999999973,12.0,8.0,True,0.6,1.0,1.0,0,0,78,0.775625,5,8.0,3,3,5,"[False, False, False, False, False]",200
21545,-8.890909090909034,12.0,11.0,True,0.6,1.0,1.0,0,0,75,0.5554545454545462,5,11.0,3,3,5,"[False, False, False, False, False]",200
22026,-8.718181818181778,12.0,11.0,True,0.6,1.0,1.0,0,0,63,0.56409090909091,5,11.0,3,3,5,"[False, False, False, False, False]",200
22673,-12.749999999999986,12.0,12.0,True,0.6,1.0,1.0,0,0,102,0.3625,5,12.0,5,5,5,"[False, False, False, False, False]",200
23280,-107.62499999999994,7.5,8.0,False,0.2,1.0,1.0,0,2,54,0.61875,5,8.0,2,2,3,"[False, False, False, False, False]",200
23663,10.1,12.0,5.0,True,0.6,1.0,1.0,0,0,59,1.505,5,5.0,4,4,5,"[False, False, False, False, False]",200
24112,-7.981818181818137,12.0,11.0,True,0.6,1.0,1.0,0,0,65,0.6009090909090918,5,11.0,3,3,5,"[False, False, False, False, False]",200
24597,-6.055555555555554,12.0,9.0,True,0.6,1.0,1.0,0,0,76,0.6972222222222217,5,9.0,4,4,5,"[False, False, False, False, False]",200
25042,-3.3124999999999947,12.0,8.0,True,0.6,1.0,1.0,0,0,71,0.834375,5,8.0,4,4,5,"[False, False, False, False, False]",200
25668,-8.556249999999922,12.0,8.0,True,0.6,1.0,1.0,0,0,88,0.5721875,5,8.0,5,5,5,"[False, False, False, False, False]",200
26157,-4.624999999999963,12.0,8.0,True,0.6,1.0,1.0,0,0,81,0.76875,5,8.0,4,4,5,"[False, False, False, False, False]",200
26624,-3.812499999999993,12.0,8.0,True,0.6,1.0,1.0,0,0,67,0.809375,5,8.0,3,3,5,"[False, False, False, False, False]",200
27048,-6.244444444444438,11.0,9.0,True,0.6,1.0,1.0,0,0,58,0.6877777777777796,5,9.0,3,3,5,"[False, False, False, False, False]",200
27539,-4.562499999999971,12.0,8.0,True,0.6,1.0,1.0,0,0,71,0.771875,5,8.0,4,4,5,"[False, False, False, False, False]",200
28108,-6.918749999999934,12.0,8.0,True,0.6,1.0,1.0,0,0,76,0.6540625,5,8.0,5,5,5,"[False, False, False, False, False]",200
28638,-5.76249999999995,12.0,8.0,True,0.6,1.0,1.0,0,0,77,0.711875,5,8.0,5,5,5,"[False, False, False, False, False]",200
29327,-13.670833333333336,12.0,12.0,True,0.6,1.0,1.0,0,0,109,0.31645833333333334,5,12.0,5,5,5,"[False, False, False, False, False]",200
29915,-11.699999999999974,12.0,12.0,True,0.6,1.0,1.0,0,0,108,0.415,5,12.0,4,4,5,"[False, False, False, False, False]",200
30571,-112.75000000000004,10.0,12.0,False,0.4,1.0,1.0,0,1,111,0.36250000000000016,5,12.0,2,2,4,"[False, False, False, False, False]",200
30979,-2.212500000000019,12.0,8.0,True,0.6,1.0,1.0,0,0,62,0.889375,5,8.0,3,3,5,"[False, False, False, False, False]",200
31481,-6.2888888888888825,12.0,9.0,True,0.6,1.0,1.0,0,0,70,0.6855555555555555,5,9.0,3,3,5,"[False, False, False, False, False]",200
32160,-13.39999999999999,12.0,12.0,True,0.6,1.0,1.0,0,0,127,0.33,5,12.0,3,3,5,"[False, False, False, False, False]",200
32649,-9.783333333333339,12.0,12.0,True,0.6,1.0,1.0,0,0,73,0.5108333333333334,5,12.0,4,4,5,"[False, False, False, False, False]",200
33091,-8.883333333333324,12.0,12.0,True,0.6,1.0,1.0,0,0,54,0.5558333333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
33735,-12.804166666666646,12.0,12.0,True,0.6,1.0,1.0,0,0,123,0.35979166666666673,5,12.0,4,4,5,"[False, False, False, False, False]",200
34134,-1.9437500000000196,12.0,8.0,True,0.6,1.0,1.0,0,0,60,0.9028125,5,8.0,4,4,5,"[False, False, False, False, False]",200
34467,12.680000000000012,12.0,5.0,True,0.6,1.0,1.0,0,0,54,1.6339999999999983,5,5.0,3,3,5,"[False, False, False, False, False]",200
35036,-8.355555555555542,12.0,9.0,True,0.6,1.0,1.0,0,0,104,0.5822222222222215,5,9.0,3,3,5,"[False, False, False, False, False]",200
35623,-7.53124999999992,12.0,8.0,True,0.6,1.0,1.0,0,0,106,0.6234375,5,8.0,5,5,5,"[False, False, False, False, False]",200
35982,11.200000000000005,12.0,5.0,True,0.6,1.0,1.0,0,0,54,1.5599999999999994,5,5.0,4,4,5,"[False, False, False, False, False]",200
36382,-1.887500000000012,12.0,8.0,True,0.6,1.0,1.0,0,0,73,0.905625,5,8.0,3,3,5,"[False, False, False, False, False]",200
36922,-10.720833333333317,12.0,12.0,True,0.6,1.0,1.0,0,0,102,0.46395833333333336,5,12.0,4,4,5,"[False, False, False, False, False]",200
37276,-0.5000000000000102,12.0,8.0,True,0.6,1.0,1.0,0,0,45,0.975,5,8.0,3,3,5,"[False, False, False, False, False]",200
37697,-8.399999999999983,12.0,12.0,True,0.6,1.0,1.0,0,0,65,0.58,5,12.0,3,3,5,"[False, False, False, False, False]",200
38206,-5.231249999999953,12.0,8.0,True,0.6,1.0,1.0,0,0,84,0.7384375,5,8.0,4,4,5,"[False, False, False, False, False]",200
38646,-4.899999999999999,12.0,9.0,True,0.6,1.0,1.0,0,0,69,0.755,5,9.0,3,3,5,"[False, False, False, False, False]",200
39545,-117.87500000000001,7.0,12.0,False,0.2,1.0,1.0,0,2,119,0.10625000000000001,5,12.0,3,3,3,"[False, False, False, False, False]",200
39931,-3.4555555555555593,12.0,9.0,True,0.6,1.0,1.0,0,0,49,0.8272222222222229,5,9.0,4,4,5,"[False, False, False, False, False]",200
40298,-0.9750000000000181,12.0,8.0,True,0.6,1.0,1.0,0,0,55,0.95125,5,8.0,3,3,5,"[False, False, False, False, False]",200
40821,-6.98888888888891,12.0,9.0,True,0.6,1.0,1.0,0,0,79,0.6505555555555547,5,9.0,5,5,5,"[False, False, False, False, False]",200
41194,-1.187500000000021,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.940625,5,8.0,3,3,5,"[False, False, False, False, False]",200
41639,-8.924999999999981,12.0,12.0,True,0.6,1.0,1.0,0,0,59,0.55375,5,12.0,3,3,5,"[False, False, False, False, False]",200
41988,11.780000000000006,12.0,5.0,True,0.6,1.0,1.0,0,0,59,1.5889999999999993,5,5.0,3,3,5,"[False, False, False, False, False]",200
42414,-8.050000000000043,11.5,11.0,True,0.6,1.0,1.0,0,0,68,0.5975000000000006,5,11.0,4,4,5,"[False, False, False, False, False]",200
42826,-2.2625000000000126,12.0,8.0,True,0.6,1.0,1.0,0,0,73,0.886875,5,8.0,3,3,5,"[False, False, False, False, False]",200
43297,-9.337499999999999,12.0,12.0,True,0.6,1.0,1.0,0,0,88,0.533125,5,12.0,4,4,5,"[False, False, False, False, False]",200
43739,-7.8818181818181525,12.0,11.0,True,0.6,1.0,1.0,0,0,52,0.6059090909090918,5,11.0,3,3,5,"[False, False, False, False, False]",200
44181,-8.883333333333319,12.0,12.0,True,0.6,1.0,1.0,0,0,54,0.5558333333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
44815,-11.899999999999972,12.0,11.0,True,0.6,1.0,1.0,0,0,100,0.4050000000000006,5,11.0,5,5,5,"[False, False, False, False, False]",200
45250,-3.031250000000017,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.8484375,5,8.0,5,5,5,"[False, False, False, False, False]",200
45625,-1.2500000000000215,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.9375,5,8.0,3,3,5,"[False, False, False, False, False]",200
46129,-4.581249999999965,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.7709375,5,8.0,4,4,5,"[False, False, False, False, False]",200
46701,-7.999999999999998,10.0,9.0,True,0.4,1.0,1.0,0,1,76,0.6000000000000011,5,9.0,3,3,4,"[False, False, False, False, False]",200
47094,-1.6625000000000105,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.916875,5,8.0,3,3,5,"[False, False, False, False, False]",200
47423,0.21249999999998653,12.0,8.0,True,0.6,1.0,1.0,0,0,52,1.010625,5,8.0,3,3,5,"[False, False, False, False, False]",200
47900,-8.599999999999932,12.0,11.0,True,0.6,1.0,1.0,0,0,69,0.5700000000000008,5,11.0,4,4,5,"[False, False, False, False, False]",200
48318,-2.4500000000000126,12.0,8.0,True,0.6,1.0,1.0,0,0,74,0.8775,5,8.0,3,3,5,"[False, False, False, False, False]",200
48792,5.879999999999996,12.0,5.0,True,0.6,1.0,1.0,0,0,72,1.2940000000000018,5,5.0,4,4,5,"[False, False, False, False, False]",200
49163,-1.0875000000000175,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.945625,5,8.0,3,3,5,"[False, False, False, False, False]",200
49719,-11.099999999999998,12.0,12.0,True,0.6,1.0,1.0,0,0,92,0.445,5,12.0,4,4,5,"[False, False, False, False, False]",200
50181,-9.308333333333325,12.0,12.0,True,0.6,1.0,1.0,0,0,52,0.5345833333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
50597,8.869999999999997,12.0,5.0,True,0.6,1.0,1.0,0,0,65,1.4434999999999996,5,5.0,4,4,5,"[False, False, False, False, False]",200
51103,-9.24999999999994,12.0,11.0,True,0.6,1.0,1.0,0,0,71,0.5375000000000008,5,11.0,4,4,5,"[False, False, False, False, False]",200
51423,0.5249999999999903,12.0,8.0,True,0.6,1.0,1.0,0,0,44,1.02625,5,8.0,3,3,5,"[False, False, False, False, False]",200
51905,-5.4999999999999964,10.0,9.0,True,0.4,1.0,1.0,0,1,52,0.7250000000000015,5,9.0,2,2,4,"[False, False, False, False, False]",200
52392,-6.050000000000006,12.0,9.0,True,0.6,1.0,1.0,0,0,60,0.6974999999999996,5,9.0,5,5,5,"[False, False, False, False, False]",200
52767,-1.2500000000000215,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.9375,5,8.0,3,3,5,"[False, False, False, False, False]",200
53175,-8.183333333333325,12.0,12.0,True,0.6,1.0,1.0,0,0,52,0.5908333333333333,5,12.0,3,3,5,"[False, False, False, False, False]",200
53562,-7.716666666666658,12.0,12.0,True,0.6,1.0,1.0,0,0,59,0.6141666666666666,5,12.0,3,3,5,"[False, False, False, False, False]",200
53966,-2.075000000000018,12.0,8.0,True,0.6,1.0,1.0,0,0,57,0.89625,5,8.0,5,5,5,"[False, False, False, False, False]",200
54410,-7.881818181818147,12.0,11.0,True,0.6,1.0,1.0,0,0,62,0.605909090909092,5,11.0,4,4,5,"[False, False, False, False, False]",200
54805,-1.8750000000000242,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.90625,5,8.0,3,3,5,"[False, False, False, False, False]",200
55173,-6.236363636363675,12.0,11.0,True,0.6,1.0,1.0,0,0,44,0.6881818181818192,5,11.0,3,3,5,"[False, False, False, False, False]",200
55630,-9.133333333333319,12.0,12.0,True,0.6,1.0,1.0,0,0,69,0.5433333333333333,5,12.0,4,4,5,"[False, False, False, False, False]",200
56040,-8.199999999999987,12.0,12.0,True,0.6,1.0,1.0,0,0,58,0.59,5,12.0,3,3,5,"[False, False, False, False, False]",200
56441,-1.9937500000000188,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.9003125,5,8.0,5,5,5,"[False, False, False, False, False]",200
56917,-9.56666666666665,12.0,12.0,True,0.6,1.0,1.0,0,0,60,0.5216666666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
57351,-8.72499999999999,12.0,12.0,True,0.6,1.0,1.0,0,0,52,0.56375,5,12.0,3,3,5,"[False, False, False, False, False]",200
57775,-7.4409090909090825,12.0,11.0,True,0.6,1.0,1.0,0,0,59,0.6279545454545464,5,11.0,4,4,5,"[False, False, False, False, False]",200
58155,-1.3000000000000127,12.0,8.0,True,0.6,1.0,1.0,0,0,54,0.935,5,8.0,3,3,5,"[False, False, False, False, False]",200
58537,-3.2222222222222268,12.0,9.0,True,0.6,1.0,1.0,0,0,54,0.8388888888888895,5,9.0,3,3,5,"[False, False, False, False, False]",200
59074,-5.812499999999966,12.0,8.0,True,0.6,1.0,1.0,0,0,67,0.709375,5,8.0,4,4,5,"[False, False, False, False, False]",200
59555,-9.587499999999999,12.0,12.0,True,0.6,1.0,1.0,0,0,80,0.520625,5,12.0,4,4,5,"[False, False, False, False, False]",200
59969,-4.133333333333335,12.0,9.0,True,0.6,1.0,1.0,0,0,52,0.7933333333333337,5,9.0,3,3,5,"[False, False, False, False, False]",200
60425,-3.3812499999999908,12.0,8.0,True,0.6,1.0,1.0,0,0,65,0.8309375,5,8.0,4,4,5,"[False, False, False, False, False]",200
60777,-0.4875000000000143,12.0,8.0,True,0.6,1.0,1.0,0,0,58,0.975625,5,8.0,3,3,5,"[False, False, False, False, False]",200
61226,-8.999999999999977,12.0,12.0,True,0.6,1.0,1.0,0,0,61,0.55,5,12.0,3,3,5,"[False, False, False, False, False]",200
61672,-4.933333333333332,12.0,9.0,True,0.6,1.0,1.0,0,0,72,0.7533333333333333,5,9.0,3,3,5,"[False, False, False, False, False]",200
62157,-9.64999999999998,12.0,12.0,True,0.6,1.0,1.0,0,0,85,0.5175,5,12.0,3,3,5,"[False, False, False, False, False]",200
62601,-8.883333333333313,12.0,12.0,True,0.6,1.0,1.0,0,0,64,0.5558333333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
62961,-2.6777777777777843,12.0,9.0,True,0.6,1.0,1.0,0,0,47,0.8661111111111118,5,9.0,3,3,5,"[False, False, False, False, False]",200
63404,-8.924999999999983,12.0,12.0,True,0.6,1.0,1.0,0,0,49,0.5537500000000001,5,12.0,3,3,5,"[False, False, False, False, False]",200
63764,-0.7750000000000188,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.96125,5,8.0,3,3,5,"[False, False, False, False, False]",200
64091,0.22499999999998227,12.0,8.0,True,0.6,1.0,1.0,0,0,47,1.01125,5,8.0,3,3,5,"[False, False, False, False, False]",200
64456,-0.8750000000000144,12.0,8.0,True,0.6,1.0,1.0,0,0,55,0.95625,5,8.0,3,3,5,"[False, False, False, False, False]",200
64870,-8.249999999999984,12.0,12.0,True,0.6,1.0,1.0,0,0,66,0.5875,5,12.0,3,3,5,"[False, False, False, False, False]",200
65212,12.180000000000009,12.0,5.0,True,0.6,1.0,1.0,0,0,51,1.6089999999999989,5,5.0,3,3,5,"[False, False, False, False, False]",200
65551,-0.12500000000001688,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.99375,5,8.0,3,3,5,"[False, False, False, False, False]",200
66028,-9.608333333333318,12.0,12.0,True,0.6,1.0,1.0,0,0,55,0.5195833333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
66433,-3.911111111111113,12.0,9.0,True,0.6,1.0,1.0,0,0,52,0.8044444444444449,5,9.0,3,3,5,"[False, False, False, False, False]",200
66844,-8.224999999999985,12.0,12.0,True,0.6,1.0,1.0,0,0,57,0.58875,5,12.0,3,3,5,"[False, False, False, False, False]",200
67177,0.1499999999999915,12.0,8.0,True,0.6,1.0,1.0,0,0,57,1.0075,5,8.0,3,3,5,"[False, False, False, False, False]",200
67611,-8.674999999999992,12.0,12.0,True,0.6,1.0,1.0,0,0,64,0.56625,5,12.0,3,3,5,"[False, False, False, False, False]",200
67918,13.820000000000016,12.0,5.0,True,0.6,1.0,1.0,0,0,51,1.6909999999999983,5,5.0,3,3,5,"[False, False, False, False, False]",200
68375,-8.172727272727213,12.0,11.0,True,0.6,1.0,1.0,0,0,63,0.5913636363636372,5,11.0,3,3,5,"[False, False, False, False, False]",200
68736,11.180000000000003,12.0,5.0,True,0.6,1.0,1.0,0,0,57,1.5589999999999995,5,5.0,3,3,5,"[False, False, False, False, False]",200
69104,-0.9125000000000099,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.954375,5,8.0,3,3,5,"[False, False, False, False, False]",200
69465,-0.7875000000000172,12.0,8.0,True,0.6,1.0,1.0,0,0,55,0.960625,5,8.0,3,3,5,"[False, False, False, False, False]",200
69796,0.1374999999999851,12.0,8.0,True,0.6,1.0,1.0,0,0,44,1.006875,5,8.0,3,3,5,"[False, False, False, False, False]",200
70212,-8.358333333333317,12.0,12.0,True,0.6,1.0,1.0,0,0,50,0.5820833333333334,5,12.0,3,3,5,"[False, False, False, False, False]",200
70531,0.5999999999999942,12.0,8.0,True,0.6,1.0,1.0,0,0,48,1.03,5,8.0,3,3,5,"[False, False, False, False, False]",200
70845,0.7124999999999911,12.0,8.0,True,0.6,1.0,1.0,0,0,51,1.035625,5,8.0,3,3,5,"[False, False, False, False, False]",200
71327,-9.654166666666669,12.0,12.0,True,0.6,1.0,1.0,0,0,69,0.5172916666666666,5,12.0,4,4,5,"[False, False, False, False, False]",200
71697,-1.0250000000000146,12.0,8.0,True,0.6,1.0,1.0,0,0,58,0.94875,5,8.0,3,3,5,"[False, False, False, False, False]",200
72039,-0.18750000000001438,12.0,8.0,True,0.6,1.0,1.0,0,0,56,0.990625,5,8.0,3,3,5,"[False, False, False, False, False]",200
72491,-9.033333333333324,12.0,12.0,True,0.6,1.0,1.0,0,0,68,0.5483333333333333,5,12.0,3,3,5,"[False, False, False, False, False]",200
72947,-8.16818181818178,12.0,11.0,True,0.6,1.0,1.0,0,0,59,0.59159090909091,5,11.0,4,4,5,"[False, False, False, False, False]",200
73413,-5.455555555555552,12.0,9.0,True,0.6,1.0,1.0,0,0,65,0.7272222222222221,5,9.0,3,3,5,"[False, False, False, False, False]",200
73739,12.76000000000001,12.0,5.0,True,0.6,1.0,1.0,0,0,52,1.6379999999999988,5,5.0,3,3,5,"[False, False, False, False, False]",200
74192,-9.066666666666654,12.0,12.0,True,0.6,1.0,1.0,0,0,65,0.5466666666666666,5,12.0,3,3,5,"[False, False, False, False, False]",200
74546,-0.5250000000000123,12.0,8.0,True,0.6,1.0,1.0,0,0,52,0.97375,5,8.0,3,3,5,"[False, False, False, False, False]",200
74976,-8.591666666666656,12.0,12.0,True,0.6,1.0,1.0,0,0,64,0.5704166666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
75403,-2.8125000000000195,12.0,8.0,True,0.6,1.0,1.0,0,0,61,0.859375,5,8.0,3,3,5,"[False, False, False, False, False]",200
75835,-7.636363636363613,12.0,11.0,True,0.6,1.0,1.0,0,0,56,0.6181818181818192,5,11.0,3,3,5,"[False, False, False, False, False]",200
76246,-8.224999999999987,12.0,12.0,True,0.6,1.0,1.0,0,0,57,0.58875,5,12.0,3,3,5,"[False, False, False, False, False]",200
76643,-3.6888888888888918,12.0,9.0,True,0.6,1.0,1.0,0,0,65,0.8155555555555558,5,9.0,3,3,5,"[False, False, False, False, False]",200
77080,-8.724999999999982,12.0,12.0,True,0.6,1.0,1.0,0,0,67,0.56375,5,12.0,3,3,5,"[False, False, False, False, False]",200
77441,-0.7250000000000116,12.0,8.0,True,0.6,1.0,1.0,0,0,64,0.96375,5,8.0,3,3,5,"[False, False, False, False, False]",200
77832,-3.600000000000003,12.0,9.0,True,0.6,1.0,1.0,0,0,54,0.8200000000000004,5,9.0,3,3,5,"[False, False, False, False, False]",200
78293,-5.422222222222219,12.0,9.0,True,0.6,1.0,1.0,0,0,64,0.7288888888888887,5,9.0,3,3,5,"[False, False, False, False, False]",200
78654,-0.7375000000000127,12.0,8.0,True,0.6,1.0,1.0,0,0,63,0.963125,5,8.0,3,3,5,"[False, False, False, False, False]",200
79007,-0.5500000000000174,12.0,8.0,True,0.6,1.0,1.0,0,0,53,0.9725,5,8.0,3,3,5,"[False, False, False, False, False]",200
79360,-0.4750000000000106,12.0,8.0,True,0.6,1.0,1.0,0,0,63,0.97625,5,8.0,3,3,5,"[False, False, False, False, False]",200
79704,-0.20000000000001028,12.0,8.0,True,0.6,1.0,1.0,0,0,51,0.99,5,8.0,3,3,5,"[False, False, False, False, False]",200
80131,-4.2666666666666675,12.0,9.0,True,0.6,1.0,1.0,0,0,58,0.7866666666666674,5,9.0,3,3,5,"[False, False, False, False, False]",200
80641,-10.208333333333332,12.0,12.0,True,0.6,1.0,1.0,0,0,76,0.48958333333333326,5,12.0,3,3,5,"[False, False, False, False, False]",200
81028,-1.4875000000000107,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.925625,5,8.0,3,3,5,"[False, False, False, False, False]",200
81371,11.980000000000008,12.0,5.0,True,0.6,1.0,1.0,0,0,59,1.5989999999999993,5,5.0,3,3,5,"[False, False, False, False, False]",200
81763,-1.7375000000000198,12.0,8.0,True,0.6,1.0,1.0,0,0,58,0.913125,5,8.0,3,3,5,"[False, False, False, False, False]",200
82234,-9.383333333333335,12.0,12.0,True,0.6,1.0,1.0,0,0,79,0.5308333333333333,5,12.0,4,4,5,"[False, False, False, False, False]",200
82562,0.2999999999999915,12.0,8.0,True,0.6,1.0,1.0,0,0,49,1.015,5,8.0,3,3,5,"[False, False, False, False, False]",200
82899,-0.012500000000012237,12.0,8.0,True,0.6,1.0,1.0,0,0,59,0.999375,5,8.0,3,3,5,"[False, False, False, False, False]",200
83508,-12.108333333333324,12.0,12.0,True,0.6,1.0,1.0,0,0,112,0.3945833333333333,5,12.0,4,4,5,"[False, False, False, False, False]",200
83902,-1.7625000000000168,12.0,8.0,True,0.6,1.0,1.0,0,0,64,0.911875,5,8.0,3,3,5,"[False, False, False, False, False]",200
84330,-8.591666666666647,12.0,12.0,True,0.6,1.0,1.0,0,0,54,0.5704166666666667,5,12.0,3,3,5,"[False, False, False, False, False]",200
84652,0.3874999999999833,12.0,8.0,True,0.6,1.0,1.0,0,0,48,1.019375,5,8.0,3,3,5,"[False, False, False, False, False]",200
